SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChargeVelocity,gender_1,Partner_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_1,OnlineBackup_1,DeviceProtection_1,TechSupport_1,StreamingTV_1,StreamingMovies_1,Contract_One year,Contract_Two year,PaperlessBilling_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,68,91.7,6424.7,0.014270818743483201,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False
0,61,100.7,6018.65,0.01672854734079224,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False
0,42,78.45,3373.4,0.023248577524893316,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False
0,18,84.3,1537.9,0.05477938787445578,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,56,19.55,1080.55,0.01807590957422218,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,4,88.95,355.2,0.24971925884334645,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True
0,4,20.45,82.85,0.24388789505068575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,35,55.6,2016.45,0.027559542987434633,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False
0,64,86.8,5327.25,0.016290526908459627,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
0,31,20.95,683.25,0.03061746437705517,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,67,20.05,1263.05,0.015861714330920457,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,4,50.7,151.3,0.3328956007879186,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,70,113.65,7714.65,0.01472980241457298,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False
0,3,53.4,188.7,0.2814971006852926,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,53,101.9,5549.4,0.018359037186509084,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True
0,2,59.5,130.5,0.4524714828897338,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False
0,29,87.8,2621.75,0.03347631303021637,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False
0,47,41.9,1875.25,0.022331778814123918,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
0,68,83.0,5685.8,0.014595202926074417,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
0,12,69.85,837.5,0.0833035181872391,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
0,8,56.3,401.5,0.13987577639751553,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,54,109.55,6118.95,0.017900473043080418,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False
0,69,92.15,6480.9,0.01421651059103041,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False
0,26,69.5,1800.05,0.03858860109380639,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
0,72,97.0,7104.2,0.013651973202724765,False,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False
0,70,58.35,4214.25,0.013842595338354784,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False
0,1,50.6,50.6,0.9806201550387597,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
0,10,89.5,863.1,0.10357597500289319,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,28,70.4,1992.2,0.03532008830022075,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,69.8,69.8,0.9858757062146892,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,21,94.3,1948.35,0.04837509939210506,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False
1,51,93.8,4750.95,0.019739264933343156,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True
0,53,19.55,1007.9,0.01937753989493508,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,53,95.95,5036.9,0.019045634093570737,True,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False
0,24,101.05,2391.8,0.042230859244399864,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True
0,70,94.8,6859.05,0.013819141259903352,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False
0,61,107.75,6521.9,0.016518726333379325,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False
0,11,54.6,617.85,0.08822816514502707,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,2,71.3,157.75,0.4491338582677165,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,25,19.5,516.3,0.03769572781751402,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,41,56.3,2364.0,0.023805496828752642,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
0,18,94.7,1687.95,0.05607033956008171,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
1,72,104.15,7689.95,0.013541890143610348,True,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True
0,71,90.55,6239.05,0.014511101673864792,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False
0,34,60.8,2042.05,0.02975942830571939,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False
0,29,98.8,2807.1,0.035183932196146864,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False
1,40,98.15,4116.8,0.023835543251250667,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False
0,36,35.35,1317.95,0.0268016225027484,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,46,103.15,4594.65,0.02244513833734075,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False
0,58,107.75,6332.75,0.01701203868166568,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False
0,39,81.4,3213.75,0.025320786997433706,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,4,61.45,229.55,0.2665365430492301,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,52,95.7,4976.15,0.019227871372170822,False,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False
1,70,104.8,7308.95,0.01433662336951689,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,False,False
1,65,70.95,4555.2,0.015572187349106714,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,44.95,44.95,0.9782372143634385,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,70,97.65,6982.5,0.01398295983389418,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False
1,29,35.65,1025.15,0.03474150952589777,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
0,1,90.55,90.55,0.9890770070999454,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,67,85.25,5714.2,0.014916363381858902,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False
0,1,19.5,19.5,0.9512195121951219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,26,88.8,2274.35,0.03902696288483091,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
0,30,25.1,789.55,0.03175004743532984,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,48,100.05,4834.0,0.020692864529472596,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False
0,55,55.7,3131.8,0.01777962206332993,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
0,7,85.2,602.55,0.1411647750807721,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True
0,37,91.15,3369.25,0.027045471404198503,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False
0,31,83.85,2674.15,0.03134403678298413,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,4,45.9,199.75,0.2286425902864259,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,72,25.1,1790.8,0.014008259850429737,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,5,91.4,449.75,0.20277315585135886,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,1,19.7,19.7,0.9516908212560387,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,15,91.5,1400.3,0.06529651038321559,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False
0,8,51.3,411.6,0.12433349491032476,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,35,21.1,741.0,0.028436657681940702,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,56,104.75,5841.35,0.017929429082475374,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False
0,42,106.15,4512.7,0.023517291800518425,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True
